T/1	Light/1	Pupil/3			
621	1.0000	0.0000	0.0000	0.7378	
622	1.0000	0.0000	0.0000	0.7369	
623	1.0000	0.0000	0.0000	0.7356	
624	1.0000	0.0000	0.0000	0.7338	
625	1.0000	0.0000	0.0000	0.7314	
626	1.0000	0.0000	0.0000	0.7283	
627	1.0000	0.0000	0.0000	0.7246	
628	1.0000	0.0000	0.0000	0.7201	
629	1.0000	0.0000	0.0000	0.7150	
630	1.0000	0.0000	0.0000	0.7091	
631	1.0000	0.0000	0.0000	0.7026	
632	1.0000	0.0000	0.0000	0.6954	
633	1.0000	0.0000	0.0000	0.6876	
634	1.0000	0.0000	0.0000	0.6791	
635	1.0000	0.0000	0.0000	0.6702	
636	1.0000	0.0000	0.0000	0.6608	
637	1.0000	0.0000	0.0000	0.6509	
638	1.0000	0.0000	0.0000	0.6407	
639	1.0000	0.0000	0.0000	0.6301	
640	1.0000	0.0000	0.0000	0.6194	
641	1.0000	0.0000	0.0000	0.6084	
642	1.0000	0.0000	0.0000	0.5972	
643	1.0000	0.0000	0.0000	0.5860	
644	1.0000	0.0000	0.0000	0.5748	
